album_id,album_name,artist_id,artist_name,is_famous_artist,genre_name,album_price,album_copies_available,price_band,inventory_band
611,"Frost Hearts (Saga)",428,"Jessica Hobbs",0,K-pop,19.78,259,Premium,Medium
612,"Infinite Voices (Sessions)",429,"Jessica Robinson",0,Jazz,16.96,507,Premium,High
613,"Shattered Whispers",430,"Jessica Sanchez",0,K-pop,15.05,235,Premium,Medium
614,"Hidden Visions (Vol. I)",431,"Jessica Short",0,Electronic,16.41,190,Premium,Low
615,"Lunar Temples (Tales)",432,"Jessica White",0,K-pop,15.14,356,Premium,Medium
616,"Storm Signals (Soundtrack)",433,"Jessica Williamson",0,Jazz,16.37,291,Premium,Medium
617,"Hidden Reflections",434,"Jill Chan",0,Jazz,17.36,475,Premium,Medium
618,"Blazing Dreams (Edition)",435,"Jill Ramirez",0,Jazz,9.66,429,Medium,Medium
619,"Obsidian Serenade (Blueprint)",436,"Jill Smith",0,Pop,6.39,421,Low,Medium
620,"Silent Roses (Memoirs)",437,"Jill Wilson",0,Rock,10.10,489,Medium,Medium
621,"Midnight Reflections (Chronicles)",438,"Jillian Hooper",0,Reggae,10.15,453,Medium,Medium
622,"Infinite Paradise (Verse)",439,"Jillian Wilson",0,Pop,17.34,186,Premium,Low
623,"Neon Shadows (Reprise)",440,"Jim Gray",0,Classical,15.65,483,Premium,Medium
624,"Sapphire Desire",441,"Jo Sanchez",0,Rock,13.48,438,Medium,Medium
625,"Fading Desire (Reprise)",442,"Joan Barber MD",0,Rock,17.13,483,Premium,Medium
626,"Whisper Confessions (Archives)",443,"Joann Bender",0,Pop,7.52,417,Low,Medium
627,"Radiant Roses (Blueprint)",444,"Jodi Reynolds",0,"Hip Hop",13.59,347,Medium,Medium
628,"Echo Paradise (Saga)",445,"Joe Melendez",0,K-pop,17.71,413,Premium,Medium
629,"Storm Rooms (Vol. I)",446,"John Byrd",0,Classical,18.30,498,Premium,Medium
630,"Neon Waves (Tales)",447,"John Castillo",0,Rock,7.59,366,Low,Medium
631,"Moonlit Desire (Chronicles)",448,"John Crawford",0,Blues,14.70,442,Premium,Medium
632,"Obsidian Desire (Memoirs)",449,"John Cruz",0,Blues,19.47,344,Premium,Medium
633,"Electric Stories (Diaries)",450,"John Faulkner",0,Classical,19.08,294,Premium,Medium
634,"Wild Signals (Anthology)",451,"John Harris",0,"Hip Hop",6.23,343,Low,Medium
635,"Paper Visions (Vol. II)",452,"John Lee",0,Blues,17.09,254,Premium,Medium
636,"Sapphire Whispers (Reprise)",453,"John Mckee",0,Rock,6.58,447,Low,Medium
637,"Shattered Confessions (Soundtrack)",454,"John Trujillo",0,Blues,14.55,504,Premium,High
638,"Burning Lights (Verse)",455,"John Wade",0,Classical,13.32,409,Medium,Medium
639,"Whisper Reflections",456,"John Young",0,Jazz,6.33,292,Low,Medium
640,"Broken Serenade (Memoirs)",457,"Johnny Lucas",0,K-pop,13.17,246,Medium,Medium
641,"Silent Shadows (Vol. I)",458,"Johnny Willis",0,Classical,19.37,466,Premium,Medium
642,"Glass Tides (Archives)",459,"Jon Rogers",0,Reggae,17.32,262,Premium,Medium
643,"Shattered Paradise (Edition)",460,"Jonathan Anderson",0,Classical,14.61,158,Premium,Low
644,"Neon Confessions (Soundtrack)",461,"Jonathan Clayton",0,"Hip Hop",13.03,234,Medium,Medium
645,"Lunar Roses (Tales)",462,"Jonathan Jones",0,Rock,17.11,227,Premium,Medium
646,"Sacred Confessions (Soundtrack)",463,"Jonathan Smith",0,Jazz,7.62,429,Low,Medium
647,"Electric Confessions (Diaries)",464,"Jonathan Wright",0,Pop,14.49,418,Premium,Medium
648,"Radiant Echoes (Vol. II)",465,"Jonathon Howard",0,Rock,6.13,440,Low,Medium
649,"Whisper Rooms (Tales)",466,"Jordan Fox",0,Pop,8.25,287,Medium,Medium
650,"Broken Letters (Memoirs)",467,"Jordan Long",0,K-pop,7.11,185,Low,Low
651,"Shattered Rooms (Sessions)",468,"Jordan White",0,Pop,17.17,372,Premium,Medium
652,"Sapphire Rooms (Vol. I)",469,"Jose Fisher",0,Classical,13.02,247,Medium,Medium
653,"Hidden Whispers (Chronicles)",470,"Joseph Davis",0,"Hip Hop",16.57,171,Premium,Low
654,"Paper Waves (Saga)",471,"Joseph Floyd",0,"Hip Hop",8.94,169,Medium,Low
655,"Sapphire Letters (Vol. I)",472,"Joseph Gray",0,Rock,9.29,216,Medium,Medium
656,"Broken Letters (Soundtrack)",473,"Joseph Khan",0,Rock,18.58,248,Premium,Medium
657,"Wild Temples (Edition)",474,"Joseph Leonard",0,Classical,11.09,465,Medium,Medium
658,"Golden Stories",475,"Joseph Ortega",0,"Hip Hop",15.62,257,Premium,Medium
659,"Golden Visions",476,"Joseph Wright",0,Jazz,14.19,407,Premium,Medium
660,"Infinite Signals (Tales)",477,"Joseph Yates",0,Pop,8.13,528,Medium,High
661,"Shattered Lights (Vol. II)",478,"Joshua Dennis",0,Electronic,6.92,323,Low,Medium
662,"Neon Voices (Vol. II)",479,"Joshua Ellison",0,K-pop,6.85,338,Low,Medium
663,"Hidden Rhythms (Vol. II)",480,"Joshua Evans",0,Pop,13.25,195,Medium,Low
664,"Wild Rhythms",481,"Joshua Hess",0,"Hip Hop",19.97,309,Premium,Medium
665,"Midnight Dreams (Archives)",482,"Joshua Johnson",0,Blues,19.58,434,Premium,Medium
666,"Golden Rooms (Reprise)",483,"Joshua Kirk",0,Classical,12.62,456,Medium,Medium
667,"Fading Dreams (Blueprint)",484,"Joshua Nguyen",0,Classical,19.48,389,Premium,Medium
668,"Ocean Lights",485,"Joshua Salazar",0,Electronic,7.05,261,Low,Medium
669,"Neon Desire (Tales)",486,"Joshua Thomas",0,Reggae,15.72,387,Premium,Medium
670,"Burning Rooms (Blueprint)",487,"Joshua Thompson",0,Country,15.88,249,Premium,Medium
671,"Shattered Voices (Reprise)",488,"Joshua Torres",0,Jazz,16.82,212,Premium,Medium
672,"Crimson Letters (Saga)",489,"Joshua Walsh",0,Reggae,6.41,417,Low,Medium
673,"Blazing Serenade (Archives)",490,"Juan Martinez",0,"Hip Hop",19.91,402,Premium,Medium
674,"Velvet Tides (Vol. I)",491,"Judy Bowen",0,Classical,16.54,316,Premium,Medium
675,"Echo Waves (Blueprint)",492,"Julie Castro",0,Country,16.67,492,Premium,Medium
676,"Ocean Roses (Reprise)",493,"Julie Garrett",0,Country,13.04,348,Medium,Medium
677,"Hidden Lights (Verse)",494,"Julie Griffith",0,Blues,13.37,321,Medium,Medium
678,"Electric Paradise (Archives)",495,"Julie Myers",0,Blues,14.60,238,Premium,Medium
679,"Glass Rooms (Soundtrack)",497,"Justin Cannon",0,Blues,9.16,366,Medium,Medium
680,"Ashen Rooms (Saga)",498,"Justin Collins",0,Classical,6.60,296,Low,Medium
681,"Shattered Voices (Soundtrack)",499,"Justin Davidson",0,Blues,6.19,204,Low,Medium
682,"Sacred Lights (Chronicles)",500,"Justin Elliott",0,Electronic,10.75,241,Medium,Medium
683,"Fading Lights (Vol. I)",501,"Justin Johnson",0,Classical,12.45,304,Medium,Medium
684,"Obsidian Rooms (Verse)",502,"Justin Kent",0,Rock,11.30,318,Medium,Medium
685,"Fading Serenade (Soundtrack)",503,"Justin Long",0,K-pop,18.19,210,Premium,Medium
686,"Storm Dreams (Diaries)",504,"Justin Reynolds",0,Jazz,8.88,416,Medium,Medium
687,"Storm Paradise (Saga)",505,"Justin Smith",0,"Hip Hop",10.76,268,Medium,Medium
688,"Obsidian Lights (Archives)",506,"Kaitlin Smith",0,Country,13.81,460,Medium,Medium
689,"Echo Rooms",507,"Kaitlin Whitaker",0,K-pop,12.09,314,Medium,Medium
690,"Ashen Tides (Reprise)",508,"Kaitlyn Cameron",0,Jazz,13.11,352,Medium,Medium
691,"Velvet Roses (Blueprint)",510,"Kara Johnson",0,Jazz,6.01,490,Low,Medium
692,"Frost Dreams",511,"Katherine Baldwin",0,Electronic,11.19,173,Medium,Low
693,"Frost Rooms (Blueprint)",512,"Katherine Hammond",0,"Hip Hop",14.55,386,Premium,Medium
694,"Velvet Waves",513,"Katherine Randolph",0,Rock,17.82,228,Premium,Medium
695,"Midnight Stories (Diaries)",514,"Kathleen Fields",0,Rock,14.14,320,Premium,Medium
696,"Obsidian Tides (Edition)",515,"Kathleen Miller",0,Electronic,8.16,355,Medium,Medium
697,"Infinite Waves (Archives)",516,"Kathleen Ware",0,"Hip Hop",16.89,440,Premium,Medium
698,"Echo Echoes (Vol. I)",517,"Kathryn Sanders",0,Jazz,7.21,490,Low,Medium
699,"Silent Waves (Sessions)",518,"Kathy Turner",0,Blues,19.07,255,Premium,Medium
700,"Obsidian Paths (Memoirs)",519,"Katrina Walters",0,Reggae,11.76,405,Medium,Medium
701,"Obsidian Shadows (Edition)",521,"Kayla Crawford",0,"Hip Hop",8.46,240,Medium,Medium
702,"Neon Rooms (Diaries)",522,"Kayla Franklin",0,Country,9.36,190,Medium,Low
703,"Shattered Whispers (Reprise)",523,"Kayla Gilmore",0,Country,12.57,278,Medium,Medium
704,"Distant Letters (Memoirs)",524,"Kayla Williams",0,Classical,7.58,488,Low,Medium
705,"Velvet Paths (Verse)",525,"Kaylee Mclean",0,K-pop,12.61,276,Medium,Medium
706,"Crimson Rooms (Anthology)",526,"Kaylee Williams",0,Classical,11.53,304,Medium,Medium
707,"Burning Desire (Soundtrack)",527,"Kelsey Cook",0,Rock,8.89,405,Medium,Medium
708,"Lunar Roses (Archives)",528,"Kelsey Hansen",0,Rock,16.37,291,Premium,Medium
709,"Radiant Whispers (Blueprint)",529,"Kenneth Gallagher",0,Rock,6.10,456,Low,Medium
710,"Ocean Temples (Chronicles)",530,"Kenneth Maldonado",0,"Hip Hop",14.15,211,Premium,Medium
711,"Blazing Rhythms (Vol. I)",531,"Kenneth Oliver",0,K-pop,6.04,273,Low,Medium
712,"Burning Horizons (Tales)",532,"Kenneth Pittman",0,Classical,19.60,428,Premium,Medium
713,"Shattered Tides (Diaries)",533,"Kerry Wood",0,Classical,9.09,417,Medium,Medium
714,"Sacred Serenade (Reprise)",534,"Kevin Brock",0,K-pop,18.14,483,Premium,Medium
715,"Silent Paths (Redux)",535,"Kevin Jones Jr.",0,K-pop,8.59,204,Medium,Medium
716,"Neon Lights (Verse)",536,"Kevin Ortega",0,Classical,12.38,181,Medium,Low
717,"Sapphire Visions (Vol. II)",537,"Kevin Simon",0,Country,9.52,306,Medium,Medium
718,"Moonlit Letters (Verse)",538,"Kevin Smith",0,"Hip Hop",16.42,506,Premium,High
719,"Crimson Visions (Reprise)",539,"Kevin Wells",0,Blues,7.52,482,Low,Medium
720,"Echo Tides (Memoirs)",540,"Kimberly Dickerson",0,Electronic,6.54,390,Low,Medium
721,"Midnight Whispers (Tales)",541,"Kimberly Farmer",0,Jazz,8.51,429,Medium,Medium
722,"Sapphire Rooms (Chronicles)",542,"Kimberly Ford",0,Jazz,19.29,272,Premium,Medium
723,"Blazing Confessions (Redux)",543,"Kimberly Gilmore",0,K-pop,7.30,454,Low,Medium
724,"Radiant Lights (Sessions)",544,"Kimberly King",0,Country,16.96,306,Premium,Medium
725,"Storm Serenade (Archives)",545,"Kimberly Long",0,K-pop,15.48,506,Premium,High
726,"Crimson Roses (Memoirs)",546,"Kimberly Perez",0,"Hip Hop",9.12,384,Medium,Medium
727,"Midnight Signals (Diaries)",547,"Kimberly Salazar",0,Country,9.15,446,Medium,Medium
728,"Whisper Echoes (Chronicles)",548,"Kimberly Vaughn",0,Electronic,16.26,253,Premium,Medium
729,"Infinite Serenade (Vol. II)",549,"Kimberly Wise",0,Reggae,16.61,413,Premium,Medium
730,"Midnight Reflections (Vol. I)",550,"Kristen Thomas",0,Reggae,9.64,155,Medium,Low
731,"Ashen Shadows (Reprise)",551,"Kristi Barker",0,Pop,15.48,367,Premium,Medium
732,"Crimson Letters (Verse)",552,"Kristi Joseph",0,Jazz,16.49,355,Premium,Medium
733,"Shattered Paradise (Blueprint)",553,"Kristi Morales",0,Rock,12.91,476,Medium,Medium
734,"Whisper Dreams (Vol. II)",554,"Kristin Edwards",0,Rock,8.44,281,Medium,Medium
735,"Radiant Horizons (Saga)",555,"Kristin Gay",0,Country,9.65,391,Medium,Medium
736,"Radiant Temples (Blueprint)",556,"Kristin Scott",0,Blues,18.65,273,Premium,Medium
737,"Burning Lights (Edition)",557,"Kristina Davis",0,Reggae,13.79,397,Medium,Medium
738,"Fading Tides (Verse)",558,"Kristina Garcia",0,Classical,9.06,232,Medium,Medium
739,"Shattered Tides (Memoirs)",559,"Kristy Perry",0,Reggae,10.86,289,Medium,Medium
740,"Lunar Temples (Vol. I)",560,"Kristy Terry",0,Country,17.18,402,Premium,Medium
741,"Ocean Tides (Anthology)",561,"Krystal Davis",0,Blues,13.32,301,Medium,Medium
742,"Golden Whispers (Soundtrack)",562,"Kyle Cummings",0,Electronic,13.30,349,Medium,Medium
743,"Midnight Reflections (Archives)",563,"Kyle Dean",0,Electronic,7.47,244,Low,Medium
744,"Ashen Reflections (Memoirs)",565,"Larry Cox",0,Electronic,13.93,167,Medium,Low
745,"Neon Desire (Redux)",566,"Laura Figueroa",0,Pop,12.03,400,Medium,Medium
746,"Neon Confessions (Blueprint)",567,"Laura Garza",0,Electronic,17.58,168,Premium,Low
747,"Burning Signals (Soundtrack)",568,"Laura Mora",0,Reggae,11.60,288,Medium,Medium
748,"Hidden Lights (Archives)",569,"Laura Perez",0,Jazz,13.95,496,Medium,Medium
749,"Moonlit Souls (Blueprint)",570,"Laura Robinson",0,Electronic,17.57,202,Premium,Medium
750,"Velvet Temples (Saga)",571,"Lauren Lambert",0,Pop,14.06,292,Premium,Medium
751,"Infinite Hearts (Vol. II)",572,"Lauren Roberts",0,K-pop,10.87,394,Medium,Medium
752,"Crimson Confessions (Soundtrack)",573,"Laurie Morgan",0,Rock,14.97,220,Premium,Medium
753,"Crimson Waves (Tales)",574,"Laurie Thomas",0,Jazz,12.40,469,Medium,Medium
754,"Obsidian Shadows (Redux)",575,"Lawrence Sanchez",0,Jazz,11.19,225,Medium,Medium
755,"Storm Paradise (Redux)",576,"Leah Nguyen",0,"Hip Hop",6.00,472,Low,Medium
756,"Velvet Tides (Verse)",577,"Lee Turner",0,Pop,7.13,171,Low,Low
757,"Hidden Tides (Tales)",578,"Leonard Henderson",0,Pop,8.41,428,Medium,Medium
758,"Sapphire Temples (Vol. I)",579,"Leslie Boyd",0,Jazz,19.26,366,Premium,Medium
759,"Frost Souls (Tales)",580,"Leslie Cameron",0,Blues,7.78,515,Low,High
760,"Electric Lights (Memoirs)",581,"Leslie Ramirez",0,Classical,14.54,388,Premium,Medium
761,"Ocean Rhythms (Reprise)",582,"Linda Burton",0,Jazz,13.33,370,Medium,Medium
762,"Burning Waves (Memoirs)",583,"Linda Cameron",0,Blues,8.09,274,Medium,Medium
763,"Paper Horizons (Vol. II)",584,"Lindsay Roberts",0,K-pop,17.97,505,Premium,High
764,"Lunar Paradise (Edition)",585,"Linkin Park",1,Classical,12.60,268,Medium,Medium
765,"Golden Tides (Archives)",586,"Lisa Clark",0,Electronic,8.32,452,Medium,Medium
766,"Sacred Rooms (Vol. II)",587,"Lisa Cox",0,Pop,12.56,415,Medium,Medium
767,"Distant Signals (Redux)",588,"Lisa Garner",0,Country,7.44,376,Low,Medium
768,"Radiant Lights (Chronicles)",589,"Lisa Juarez",0,Pop,15.31,282,Premium,Medium
769,"Radiant Confessions",590,"Lisa Lopez",0,Classical,7.83,509,Low,High
770,"Shattered Shadows (Verse)",591,"Lisa Macdonald",0,Country,10.40,210,Medium,Medium
771,"Fading Visions (Saga)",592,"Lisa Mccormick",0,Electronic,7.43,247,Low,Medium
772,"Hidden Dreams (Vol. II)",593,"Lisa Medina",0,Reggae,8.91,518,Medium,High
773,"Golden Temples (Archives)",594,"Lisa Osborn",0,Classical,19.43,320,Premium,Medium
774,"Broken Souls (Anthology)",595,"Lisa Schultz",0,Pop,7.38,300,Low,Medium
775,"Ocean Waves (Blueprint)",596,"Lisa Wilkerson",0,Country,6.97,451,Low,Medium
776,"Hidden Stories (Edition)",598,"Loretta Flores",0,Classical,16.93,400,Premium,Medium
777,"Velvet Souls (Diaries)",599,"Louis Gilbert",0,Electronic,15.88,325,Premium,Medium
778,"Broken Lights (Redux)",600,"Luis Fonsi",1,Country,17.25,348,Premium,Medium
779,"Obsidian Waves (Archives)",601,"Luis Kelley",0,K-pop,17.48,217,Premium,Medium
780,"Midnight Whispers (Verse)",602,"Luis Oliver",0,Electronic,15.96,380,Premium,Medium
781,"Sacred Stories (Tales)",603,"Luis Wallace",0,Pop,8.42,166,Medium,Low
782,"Echo Roses (Chronicles)",604,"Luke Hughes",0,Rock,15.22,300,Premium,Medium
783,"Golden Reflections (Verse)",605,"Lydia Smith",0,Classical,16.29,267,Premium,Medium
784,"Fading Shadows (Vol. II)",606,"Mackenzie Terry",0,Blues,12.67,440,Medium,Medium
785,"Wild Paths",607,Madonna,1,Reggae,14.62,267,Premium,Medium
786,"Moonlit Waves (Reprise)",608,"Marcus Hernandez",0,Rock,19.34,468,Premium,Medium
787,"Ocean Letters (Vol. I)",609,"Margaret Hartman",0,Country,13.97,369,Medium,Medium
788,"Broken Shadows",610,"Margaret Rich",0,Blues,14.23,334,Premium,Medium
789,"Sacred Confessions (Archives)",611,"Margaret Williams",0,Blues,11.84,256,Medium,Medium
790,"Storm Tides (Vol. I)",612,"Maria Fox",0,Pop,17.73,381,Premium,Medium
791,"Radiant Paradise (Blueprint)",613,"Maria Garcia",0,Country,13.97,462,Medium,Medium
792,"Radiant Reflections",614,"Maria Johnson",0,Jazz,17.00,408,Premium,Medium
793,"Echo Shadows",615,"Maria Rowland",0,Jazz,15.75,231,Premium,Medium
794,"Fading Tides (Blueprint)",616,"Maria Tucker",0,Country,10.45,276,Medium,Medium
795,"Silent Signals (Tales)",617,"Mario Green",0,Electronic,17.63,473,Premium,Medium
796,"Velvet Rooms (Tales)",618,"Marissa Carr",0,Reggae,19.62,263,Premium,Medium
797,"Distant Souls (Blueprint)",619,"Marissa Lee",0,Pop,13.64,154,Medium,Low
798,"Fading Signals (Anthology)",620,"Marissa Rose",0,Blues,17.10,477,Premium,Medium
799,"Ashen Signals (Saga)",621,"Mark Bates",0,Electronic,17.43,330,Premium,Medium
800,"Moonlit Desire (Anthology)",622,"Mark Boyd",0,Reggae,16.29,245,Premium,Medium
801,"Hidden Rooms (Archives)",623,"Mark Lewis",0,Blues,10.96,188,Medium,Low
802,"Midnight Voices (Redux)",624,"Mark Parker",0,Jazz,8.42,469,Medium,Medium
803,"Ashen Serenade (Soundtrack)",625,"Mark Parks",0,Classical,15.87,279,Premium,Medium
804,"Neon Desire (Blueprint)",626,"Mark Santos",0,Blues,18.23,399,Premium,Medium
805,"Glass Voices (Redux)",627,"Mark Warren",0,Country,10.54,489,Medium,Medium
806,"Broken Lights (Tales)",629,"Martin Johnson",0,Electronic,14.98,289,Premium,Medium
807,"Paper Confessions (Soundtrack)",630,"Mary Anderson",0,Blues,6.34,347,Low,Medium
808,"Obsidian Lights (Chronicles)",631,"Mary Hicks",0,Reggae,14.86,345,Premium,Medium
809,"Radiant Shadows (Tales)",632,"Mary Owens",0,Pop,15.78,257,Premium,Medium
810,"Lunar Paths (Tales)",633,"Mary Smith",0,Blues,19.85,276,Premium,Medium
811,"Sacred Temples",634,"Mary Wright",0,Electronic,17.32,213,Premium,Medium
812,"Crimson Desire (Chronicles)",635,"Mason West",0,Classical,10.17,418,Medium,Medium
813,"Broken Temples (Diaries)",636,"Matthew Anderson",0,Pop,11.48,406,Medium,Medium
814,"Burning Whispers (Diaries)",637,"Matthew Chaney",0,Country,15.31,409,Premium,Medium
815,"Radiant Serenade (Tales)",638,"Matthew Hahn",0,K-pop,12.72,454,Medium,Medium
816,"Fading Visions (Anthology)",639,"Matthew Hayes",0,Rock,14.56,416,Premium,Medium
817,"Broken Rooms (Blueprint)",640,"Matthew Lee",0,Classical,17.17,366,Premium,Medium
818,"Midnight Stories (Soundtrack)",641,"Matthew Perry",0,Jazz,6.65,324,Low,Medium
819,"Paper Reflections (Reprise)",642,"Matthew Scott MD",0,Jazz,12.48,265,Medium,Medium
820,"Infinite Roses (Diaries)",643,"Matthew Taylor",0,K-pop,15.04,257,Premium,Medium
821,"Broken Echoes (Redux)",644,"Matthew Tyler",0,"Hip Hop",6.44,309,Low,Medium
822,"Echo Serenade (Saga)",645,"Matthew Woods",0,Rock,15.19,260,Premium,Medium
823,"Broken Visions (Sessions)",646,"Maurice Burnett",0,"Hip Hop",10.55,482,Medium,Medium
824,"Infinite Paths",647,"Meagan Russell",0,Rock,9.25,442,Medium,Medium
825,"Frost Signals (Memoirs)",648,"Megan Carlson",0,Country,17.59,482,Premium,Medium
826,"Lunar Signals",649,"Megan Jackson",0,Country,9.12,287,Medium,Medium
827,"Frost Stories (Saga)",650,"Megan Sandoval",0,"Hip Hop",12.77,460,Medium,Medium
828,"Fading Hearts (Chronicles)",651,"Megan Vasquez",0,Pop,17.78,455,Premium,Medium
829,"Radiant Souls (Edition)",652,"Melissa Austin",0,Classical,6.28,404,Low,Medium
830,"Ocean Signals (Verse)",653,"Melissa Clark",0,Pop,12.88,409,Medium,Medium
831,"Velvet Serenade (Saga)",654,"Melissa Galloway",0,"Hip Hop",19.22,431,Premium,Medium
832,"Electric Letters (Chronicles)",655,"Melissa Hoffman",0,K-pop,9.65,354,Medium,Medium
833,"Velvet Roses (Verse)",656,"Melissa Mccall",0,Country,15.92,467,Premium,Medium
834,"Radiant Letters (Archives)",657,"Melissa Nguyen",0,Reggae,11.06,195,Medium,Low
835,"Fading Rooms (Vol. I)",658,"Melissa White",0,Rock,12.98,324,Medium,Medium
836,"Ashen Whispers (Vol. II)",659,"Melissa Wood",0,"Hip Hop",6.89,149,Low,Low
837,"Echo Lights",660,Metallica,1,K-pop,19.63,340,Premium,Medium
838,"Echo Tides (Saga)",661,"Meredith Bowen",0,"Hip Hop",11.89,233,Medium,Medium
839,"Lunar Hearts (Soundtrack)",662,"Michael Allen",0,Blues,11.11,257,Medium,Medium
840,"Wild Tides (Vol. II)",663,"Michael Cole",0,K-pop,10.24,458,Medium,Medium
841,"Frost Reflections (Verse)",664,"Michael Cunningham",0,Classical,12.71,195,Medium,Low
842,"Radiant Waves (Soundtrack)",665,"Michael Dennis",0,Electronic,12.88,379,Medium,Medium
843,"Moonlit Voices (Vol. I)",666,"Michael Garcia",0,Classical,7.95,436,Low,Medium
844,"Moonlit Stories (Tales)",667,"Michael Gomez",0,Blues,16.20,457,Premium,Medium
845,"Storm Letters (Reprise)",668,"Michael Horn",0,Country,16.76,465,Premium,Medium
846,"Neon Hearts",669,"Michael Houston",0,Blues,8.72,180,Medium,Low
847,"Neon Rhythms (Memoirs)",671,"Michael Kirby",0,Pop,19.69,227,Premium,Medium
848,"Sacred Whispers (Reprise)",672,"Michael Myers",0,Classical,14.72,220,Premium,Medium
849,"Ocean Rooms (Soundtrack)",673,"Michael Perry",0,Reggae,18.33,191,Premium,Low
850,"Fading Letters (Blueprint)",674,"Michael Rangel",0,Electronic,10.63,428,Medium,Medium
851,"Distant Signals",675,"Michael Rocha",0,Blues,8.22,356,Medium,Medium
852,"Velvet Waves (Diaries)",676,"Michael Schneider",0,Jazz,12.12,209,Medium,Medium
853,"Burning Temples (Vol. II)",677,"Michael White",0,Classical,13.10,384,Medium,Medium
854,"Obsidian Stories (Anthology)",678,"Michael Williams",0,Electronic,8.79,158,Medium,Low
855,"Frost Echoes (Vol. I)",679,"Michele Cortez",0,Reggae,6.88,378,Low,Medium
856,"Radiant Stories (Verse)",680,"Michele Gomez",0,Country,13.03,333,Medium,Medium
857,"Neon Reflections (Diaries)",681,"Michele Johnson",0,Blues,6.78,493,Low,Medium
858,"Golden Visions (Vol. II)",682,"Michelle Carter",0,Classical,6.04,452,Low,Medium
859,"Distant Reflections (Memoirs)",683,"Michelle Garcia",0,Jazz,14.13,270,Premium,Medium
860,"Obsidian Paths (Tales)",684,"Michelle Gutierrez",0,Classical,9.05,278,Medium,Medium
861,"Broken Voices (Archives)",685,"Michelle Hall",0,Jazz,10.74,412,Medium,Medium
862,"Storm Temples (Redux)",686,"Michelle Harris",0,Rock,9.98,441,Medium,Medium
863,"Distant Whispers (Memoirs)",687,"Michelle Lane",0,Country,13.37,462,Medium,Medium
864,"Broken Paths (Saga)",688,"Michelle Olson",0,Classical,10.33,188,Medium,Low
865,"Glass Horizons (Vol. I)",689,"Michelle Ray",0,Pop,16.41,141,Premium,Low
866,"Crimson Temples (Anthology)",690,"Michelle Taylor",0,K-pop,12.80,167,Medium,Low
867,"Storm Rooms (Tales)",691,"Miguel Fitzgerald",0,Rock,14.66,475,Premium,Medium
868,"Broken Waves (Saga)",692,"Miguel Rodriguez DDS",0,Jazz,15.41,467,Premium,Medium
869,"Ocean Echoes (Redux)",693,"Mike Scott",0,Classical,10.03,206,Medium,Medium
870,"Lunar Stories (Edition)",694,"Mike Wright",0,Pop,7.72,303,Low,Medium
871,"Shattered Temples (Blueprint)",695,"Mr. Brian Baird",0,Country,11.94,216,Medium,Medium
872,"Obsidian Echoes (Edition)",696,"Mr. Brian Meyers",0,"Hip Hop",16.59,274,Premium,Medium
873,"Obsidian Temples (Redux)",697,"Mr. Carl Roberts",0,K-pop,8.77,265,Medium,Medium
874,"Sapphire Paths (Vol. II)",698,"Mr. Christopher Chan",0,Reggae,6.48,244,Low,Medium
875,"Golden Waves (Diaries)",699,"Mr. Daniel Duncan Jr.",0,Rock,9.08,258,Medium,Medium
876,"Wild Paradise (Tales)",700,"Mr. George Molina Jr.",0,Country,13.46,487,Medium,Medium
877,"Crimson Serenade (Tales)",701,"Mr. Jose Martin IV",0,Jazz,18.85,427,Premium,Medium
878,"Storm Shadows (Chronicles)",702,"Mr. Robert Chen II",0,Reggae,19.84,202,Premium,Medium
879,"Velvet Serenade (Anthology)",703,"Mr. Robert Edwards",0,"Hip Hop",11.22,357,Medium,Medium
880,"Distant Serenade (Saga)",704,"Mr. Robert Fisher",0,Blues,12.91,474,Medium,Medium
881,"Silent Horizons",705,"Mrs. Erica Daniels",0,Rock,12.51,344,Medium,Medium
882,"Obsidian Temples (Vol. I)",706,"Mrs. Jennifer Murray",0,Reggae,9.31,293,Medium,Medium
883,"Ocean Paradise (Tales)",707,"Mrs. Jessica Adams",0,Pop,16.91,302,Premium,Medium
884,"Neon Rhythms (Diaries)",708,"Mrs. Marie Savage",0,K-pop,19.86,370,Premium,Medium
885,"Golden Roses (Vol. I)",709,"Ms. Janet Robles MD",0,Reggae,19.90,436,Premium,Medium
886,"Electric Roses (Reprise)",710,"Nancy Byrd",0,K-pop,15.35,290,Premium,Medium
887,"Golden Paradise (Blueprint)",711,"Nancy Griffin",0,Jazz,10.36,196,Medium,Low
888,"Sacred Reflections (Vol. II)",712,"Nancy Middleton",0,Jazz,11.15,499,Medium,Medium
889,"Burning Stories (Verse)",713,"Nancy Watts",0,Blues,6.88,263,Low,Medium
890,"Storm Serenade (Diaries)",714,"Nathan Collier",0,Classical,9.95,314,Medium,Medium
891,"Sacred Roses (Chronicles)",715,"Nathan Leblanc",0,Pop,11.92,173,Medium,Low
892,"Sapphire Paths (Memoirs)",716,"Nathan Porter",0,Reggae,7.27,190,Low,Low
893,"Wild Paradise (Reprise)",717,"Nathaniel Rich",0,"Hip Hop",14.52,225,Premium,Medium
894,"Silent Horizons (Chronicles)",718,"Nathaniel Rogers",0,Blues,9.50,450,Medium,Medium
895,"Shattered Signals (Diaries)",719,"Nicholas Becker",0,Jazz,7.48,327,Low,Medium
896,"Sacred Tides (Vol. II)",720,"Nicholas Clark",0,Electronic,15.21,284,Premium,Medium
